"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","fc_direction","Significance","chromosome_name","start_position","end_position"
"ENSG00000066855",839.435201857621,-0.22976211692233,0.0703910409393246,-3.26408181859933,0.0010981944688748,0.00920391554866503,"MTFR1",9650,"DOWN","Less Significant, Downregulated","9",34634722,34637809
"ENSG00000133639",25618.9255043466,-0.274250888664159,0.0840274462208784,-3.26382510713523,0.00109918994445731,0.00920793864843396,"BTG1",694,"DOWN","Less Significant, Downregulated","9",121338987,121370304
"ENSG00000107290",12879.9509993472,0.256658606808778,0.0786401636169794,3.26370896249461,0.00109964060420692,0.00920955450236865,"SETX",23064,"UP","Less Significant, Upregulated","9",133361450,133376166
"ENSG00000189129",743.490448375491,0.445844346373292,0.136622105192184,3.26333974832352,0.00110107434931593,0.00921741361646825,"PLAC9",219348,"UP","Less Significant, Upregulated","11",61402641,61430031
"ENSG00000173406",3138.09169562668,-0.359197803795283,0.110085587157047,-3.26289583470047,0.00110280045853047,0.00922736645957296,"DAB1",1600,"DOWN","Less Significant, Downregulated","20",36777447,36863538
"ENSG00000134910",2532.4717381787,-0.29056055131223,0.0890828484486406,-3.26168904982589,0.00110750556412937,0.00926239672172614,"STT3A",3703,"DOWN","Less Significant, Downregulated","20",35954564,36030700
"ENSG00000010818",3068.2523542073,-0.308145862520359,0.0944782937167066,-3.26155194381828,0.00110804129622044,0.00926470850254241,"HIVEP2",3097,"DOWN","Less Significant, Downregulated","11",94962620,94973586
"ENSG00000144395",133.952768275889,0.158636087114865,0.0486392661106377,3.26148192191105,0.00110831499433578,0.00926482875938902,"CCDC150",284992,"UP","Less Significant, Upregulated","12",1791963,1918666
"ENSG00000054523",3622.09783681136,0.430398376371231,0.132008235011822,3.26039035619776,0.00111258974276156,0.00928969533287804,"KIF1B",23095,"UP","Less Significant, Upregulated","14",32329298,32837684
"ENSG00000133104",3471.22513132548,-0.313107193174156,0.0960542236843969,-3.25969209019819,0.00111533225554078,0.00930632315366081,"SPART",23111,"DOWN","Less Significant, Downregulated","11",44095673,44251981
"ENSG00000168807",277.033184759015,0.235281286354351,0.0721791620960458,3.25968436764715,0.00111536262158463,0.00930632315366081,"SNTB2",6645,"UP","Less Significant, Upregulated","13",49628507,49633872
"ENSG00000114054",1333.03831044654,-0.268390576846192,0.0823527320056861,-3.25903671086055,0.00111791201169678,0.00932106425995393,"PCCB",5096,"DOWN","Less Significant, Downregulated","7",64971772,65006684
"ENSG00000084754",8094.99315224495,-0.226092799093288,0.0693800440849916,-3.25875836596935,0.00111900932315162,0.00932743129916257,"HADHA",3030,"DOWN","Less Significant, Downregulated","2",110732573,111118222
"ENSG00000204469",14571.287356486,-0.270284033704917,0.0829420184116014,-3.25871058940991,0.00111919777148203,0.00932743129916257,"PRRC2A",7916,"DOWN","Less Significant, Downregulated","13",110712736,110723339
"ENSG00000114841",5521.28822668087,0.230527374838856,0.0707514316685444,3.25827152048072,0.00112093099531544,0.00933534326355016,"DNAH1",25981,"UP","Less Significant, Upregulated","16",84145287,84178767
"ENSG00000135047",779.835016558452,0.618425622723422,0.190002022451307,3.25483705249458,0.00113457442098988,0.00943138085461293,"CTSL",1514,"UP","Less Significant, Upregulated","1",222618097,222668007
"ENSG00000158163",161.62443893075,0.414693511110696,0.12742077186646,3.25452047602808,0.00113583971760226,0.0094375073094171,"DZIP1L",199221,"UP","Less Significant, Upregulated","4",185500660,185535612
"ENSG00000153093",653.82500417073,0.214358389390695,0.0658819351600251,3.25367475727641,0.00113922629618217,0.00945684877090995,"ACOXL",55289,"UP","Less Significant, Upregulated","18",26133852,26193355
"ENSG00000111328",1066.59848150038,-0.316878869927578,0.0973941057213601,-3.25357338188569,0.00113963286755968,0.00945802626995873,"CDK2AP1",8099,"DOWN","Less Significant, Downregulated","3",16257061,16264969
"ENSG00000166689",656.342484198436,-0.17743827974648,0.0545548300000549,-3.25247608225158,0.00114404223718401,0.00948800860030412,"PLEKHA7",144100,"DOWN","Less Significant, Downregulated","6",73695785,73828316
"ENSG00000130950",275.30488208875,0.317535484306772,0.0976547131776261,3.25161453015791,0.00114751532871841,0.009510189669323,"NUTM2F",54754,"UP","Less Significant, Upregulated","10",70431936,70447951
"ENSG00000170145",1031.75058679829,-0.251236481020134,0.077282531501806,-3.25088317033536,0.00115047123379215,0.00953026576418408,"SIK2",23235,"DOWN","Less Significant, Downregulated","3",42685537,42692544
"ENSG00000152213",2507.16202549426,0.371010170674163,0.114130529276212,3.25075308970367,0.00115099771159864,0.00953241683820034,"ARL11",115761,"UP","Less Significant, Upregulated","21",38155549,38307357
"ENSG00000168754",398.211585010316,-0.139066475457087,0.0427832389051301,-3.25048965473279,0.00115206459914027,0.00953683132485716,"FAM178B",51252,"DOWN","Less Significant, Downregulated","X",110002631,110182734
"ENSG00000163288",732.859373876849,-0.271315212166941,0.0834823743770528,-3.24996999895488,0.00115417183784172,0.00955206194635373,"GABRB1",2560,"DOWN","Less Significant, Downregulated","9",114611206,114646422
"ENSG00000163466",42530.5346346917,0.225754182699044,0.0694750651170469,3.24942743585355,0.00115637576817627,0.00956808555937975,"ARPC2",10109,"UP","Less Significant, Upregulated","12",120762510,120904358
"ENSG00000070748",196.107773664874,-0.351497462001619,0.108181967297332,-3.24913172484235,0.00115757860459557,0.00957582041791858,"CHAT",1103,"DOWN","Less Significant, Downregulated","1",25959767,25998117
"ENSG00000101161",5568.51470865584,-0.265183570272164,0.0816332445580845,-3.24847519791374,0.00116025323329022,0.00959128355367721,"PRPF6",24148,"DOWN","Less Significant, Downregulated","2",30910467,31155202
"ENSG00000196961",8103.33807534256,-0.258853649015082,0.0796876081800505,-3.24835510723592,0.00116074308883262,0.00959311336521206,"AP2A1",160,"DOWN","Less Significant, Downregulated","3",138061990,138115818
"ENSG00000197451",1382.97877442367,-0.263992670160066,0.0812865829008422,-3.24767828513715,0.00116350745413034,0.0096137359669678,"HNRNPAB",3182,"DOWN","Less Significant, Downregulated","1",27005020,27012850
"ENSG00000269502",323.880971646245,-0.29871046936101,0.0919912642650642,-3.24716125762012,0.00116562326317301,0.00962899143275037,"DMRTC1",63947,"DOWN","Less Significant, Downregulated","16",89720400,89740925
"ENSG00000167264",1221.83574131321,-0.201990912559796,0.0622200701732719,-3.24639480471956,0.00116876632785743,0.00964826325362527,"DUS2",54920,"DOWN","Less Significant, Downregulated","8",22604632,22621514
"ENSG00000166503",137.877024282885,0.275527541158108,0.0849298104446236,3.244179396088,0.00117789534980603,0.00971464567356181,"HDGFL3",50810,"UP","Less Significant, Upregulated","16",57542643,57591681
"ENSG00000244020",40.1300291030892,0.527530462014318,0.162621553240515,3.24391479175032,0.00117899009709058,0.00972143046130912,"MT1HL1",645745,"UP","Less Significant, Upregulated","16",67389809,67393518
"ENSG00000137818",24650.3953628013,-0.433426283508986,0.13361916010123,-3.24374351089037,0.00117969923840478,0.0097250333155805,"RPLP1",6176,"DOWN","Less Significant, Downregulated","21",42199689,42297244
"ENSG00000112245",81.4029950226946,0.207376145676802,0.0639442465310117,3.24307747650492,0.00118246051831277,0.00974554772739996,"PTP4A1",7803,"UP","Less Significant, Upregulated","9",127731524,127735313
"ENSG00000112039",479.277086748641,-0.254739091141812,0.0785617254214132,-3.24253432285716,0.00118471677239775,0.00975964049901474,"FANCE",2178,"DOWN","Less Significant, Downregulated","1",153947669,153958615
"ENSG00000143333",85.6139799050657,0.448911178404081,0.138480359351851,3.2416956491533,0.00118820842746432,0.00978614815501276,"RGS16",6004,"UP","Less Significant, Upregulated","1",156035299,156053798
"ENSG00000140280",3071.19220527227,0.355695656999173,0.109790404093498,3.23976999571165,0.00119626151966239,0.0098433974146702,"LYSMD2",256586,"UP","Less Significant, Upregulated","8",144423601,144428563
"ENSG00000092820",9485.05785635293,-0.270689932186084,0.0835605650591058,-3.239445927569,0.00119762172085813,0.00985232070983631,"EZR",7430,"DOWN","Less Significant, Downregulated","1",56494761,56645301
"ENSG00000163645",81.507893004373,0.192944005283472,0.0595643424371419,3.2392535095487,0.00119843002696817,0.00985670073745829,"ERICH6",131831,"UP","Less Significant, Upregulated","1",32651142,32686211
"ENSG00000269386",153.751356174294,0.260891878886519,0.0805473866535104,3.23898626294102,0.00119955350775718,0.00986140076510552,"RAB11B-AS1",100507567,"UP","Less Significant, Upregulated","1",108815898,108963484
"ENSG00000106536",1105.85655913992,-0.386336292537835,0.119364104578829,-3.23662037176926,0.00120954202087923,0.00993665608691039,"POU6F2",11281,"DOWN","Less Significant, Downregulated","1",160091340,160098943
"ENSG00000197381",2031.01038043332,-0.334187123691117,0.103255907257477,-3.23649399407043,0.00121007772809165,0.00993877174005944,"ADARB1",104,"DOWN","Less Significant, Downregulated","2",120346136,120351803
"ENSG00000198570",34.1161695701979,-0.301644290616289,0.0932085880507451,-3.23622851632583,0.00121120378559912,0.00994573405007711,"RD3",343035,"DOWN","Less Significant, Downregulated","4",46993723,47426447
"ENSG00000171502",447.152762802221,0.166601985321646,0.05148445236061,3.23596693142861,0.0012123142777772,0.00995044130293172,"COL24A1",255631,"UP","Less Significant, Upregulated","1",155033824,155050930
"ENSG00000197386",6670.04442109654,-0.248513953177157,0.0768009837831169,-3.23581731555616,0.00121294985663893,0.00995044130293172,"HTT",3064,"DOWN","Less Significant, Downregulated","1",115976513,116070054
"ENSG00000130592",52053.8947890139,-0.457738491587896,0.141458501732905,-3.2358499912022,0.0012128110219077,0.00995044130293172,"LSP1",4046,"DOWN","Less Significant, Downregulated","2",218217141,218254356
"ENSG00000139132",2575.86648040564,0.519797981078081,0.160646407875082,3.2356651353342,0.00121359664477544,0.00995165961086454,"FGD4",121512,"UP","Less Significant, Upregulated","1",158831351,158849506
"ENSG00000182700",474.30989964936,-0.420434099721755,0.129942382808122,-3.23554248149031,0.0012141181733366,0.00995317540455102,"IGIP",492311,"DOWN","Less Significant, Downregulated","3",170864875,170870208
"ENSG00000100591",3340.95213396654,-0.268626116732279,0.0830248473709547,-3.23549064212137,0.00121433865843142,0.00995317540455102,"AHSA1",10598,"DOWN","Less Significant, Downregulated","4",84669610,84966391
"ENSG00000163357",117.774439574095,0.265181243425048,0.0819879244899362,3.23439390708808,0.00121901200887989,0.00998793570400362,"DCST1",149095,"UP","Less Significant, Upregulated","3",150659885,150703971
"ENSG00000078401",74.3425773988638,-0.319717744758845,0.0988622849263396,-3.23397082109786,0.00122081927700286,0.00999711921355903,"EDN1",1906,"DOWN","Less Significant, Downregulated","4",40810027,41216714
"ENSG00000177427",504.357992968025,-0.225115449326034,0.0696125975825101,-3.23383205258516,0.00122141258393123,0.00999968579255159,"MIEF2",125170,"DOWN","Less Significant, Downregulated","3",44761721,44873376
"ENSG00000210151",1453.97523676763,-0.665051012007965,0.205720450128211,-3.23278999046272,0.00122587645272769,0.0100339321656483,"MT-TS1",113219467,"DOWN","Less Significant, Downregulated","4",1692731,1712344
"ENSG00000144524",2065.77992510959,-0.262676556513638,0.0812572709003764,-3.23265295035181,0.00122646460950735,0.0100364469923222,"COPS7B",64708,"DOWN","Less Significant, Downregulated","3",196468783,196503768
"ENSG00000117411",208.380318975613,0.441974611525021,0.136755994138534,3.23184818558886,0.00122992380847491,0.0100624496975479,"B4GALT2",8704,"UP","Less Significant, Upregulated","3",49674014,49683971
"ENSG00000163950",2637.26086657999,-0.185654623045183,0.0574523961151088,-3.23145135101441,0.00123163287631932,0.0100718195022057,"SLBP",7884,"DOWN","Less Significant, Downregulated","5",83940554,84384880
"ENSG00000088812",1359.87726386975,-0.230513809854671,0.0713425696074526,-3.23108364505266,0.00123321845189464,0.0100824779975496,"ATRN",8455,"DOWN","Less Significant, Downregulated","4",186069152,186088069
"ENSG00000106245",1442.02899920097,0.237736577971302,0.0736041687762519,3.22993360191313,0.00123818969990571,0.010113864105677,"BUD31",8896,"UP","Less Significant, Upregulated","7",33094797,33109404
"ENSG00000246273",103.041101085729,0.337852284517215,0.104607164704465,3.22972413478285,0.00123909714541113,0.0101189629282854,"SBF2-AS1",283104,"UP","Less Significant, Upregulated","6",39188971,39229475
"ENSG00000068305",4211.99440367757,0.38961275740568,0.120702083757697,3.22788758301644,0.00124707972317314,0.0101771732182572,"MEF2A",4205,"UP","Less Significant, Upregulated","7",726699,786475
"ENSG00000164342",106.018350089949,0.486980080226056,0.150871007980717,3.22779099009067,0.00124750087618085,0.0101782852944027,"TLR3",7098,"UP","Less Significant, Upregulated","7",1428465,1459470
"ENSG00000083799",3378.58624976348,0.297932353887761,0.0923090381931271,3.2275534413481,0.00124853716670967,0.0101797662921504,"CYLD",1540,"UP","Less Significant, Upregulated","7",142939343,142940865
"ENSG00000130669",675.764968742965,-0.238019816068751,0.0737433296404723,-3.22767926576127,0.00124798816713957,0.0101797662921504,"PAK4",10298,"DOWN","Less Significant, Downregulated","X",23334849,23404374
"ENSG00000117748",5985.65545015223,0.206128836220402,0.0638687679316846,3.22738081374736,0.00124929074173768,0.0101835864980159,"RPA2",6118,"UP","Less Significant, Upregulated","15",38252836,38357249
"ENSG00000163584",280.124479466955,0.617591720743638,0.191379719906886,3.22704893206094,0.00125074069208383,0.0101884321584065,"RPL22L1",200916,"UP","Less Significant, Upregulated","15",83112738,83207823
"ENSG00000146021",779.915755399543,-0.3724189664327,0.115437763264765,-3.22614503174779,0.00125469760441652,0.0102160063834533,"KLHL3",26249,"DOWN","Less Significant, Downregulated","17",73192632,73208507
"ENSG00000129810",90.5493810941887,0.333368737181025,0.103339868149091,3.22594506023623,0.00125557455929115,0.0102208174651069,"SGO1",151648,"UP","Less Significant, Upregulated","11",16777297,17014414
"ENSG00000154553",42.4904100518259,0.261638776847488,0.0811177998123849,3.22541757114499,0.00125789052549288,0.0102373361835774,"PDLIM3",27295,"UP","Less Significant, Upregulated","16",75647773,75761872
"ENSG00000169826",6306.04233819847,0.52332490371253,0.162253557546433,3.22535241523297,0.00125817686918071,0.0102373361835774,"CSGALNACT2",55454,"UP","Less Significant, Upregulated","9",125747345,125967377
"ENSG00000173662",82.9319195252977,0.217212794397857,0.0673667587414237,3.22433197701544,0.00126266929532279,0.0102668749620602,"TAS1R1",80835,"UP","Less Significant, Upregulated","16",67987746,68079320
"ENSG00000105928",192.337229753582,-0.225739385209747,0.0700440012400286,-3.22282252888692,0.00126934172305314,0.0103070547911915,"GSDME",1687,"DOWN","Less Significant, Downregulated","11",4598672,4608231
"ENSG00000135443",23.727395843133,-0.308343765324618,0.0956746344513894,-3.22283714061413,0.00126927697702907,0.0103070547911915,"KRT85",3891,"DOWN","Less Significant, Downregulated","19",2252252,2269759
"ENSG00000086827",644.086867588352,-0.250606518466277,0.0777671859293343,-3.22252265491513,0.0012706711681803,0.0103155054525666,"ZW10",9183,"DOWN","Less Significant, Downregulated","12",49188736,49274603
"ENSG00000173890",1698.32724236853,0.518325536171998,0.160853692089022,3.22234155424383,0.00127147467259261,0.0103196835761901,"GPR160",26996,"UP","Less Significant, Upregulated","19",3879864,3928082
"ENSG00000168517",94.2473512809252,0.247577344540371,0.0768388672767585,3.22203272009003,0.00127284598483824,0.0103284672601182,"HEXIM2",124790,"UP","Less Significant, Upregulated","19",4472297,4502208
"ENSG00000142025",83.5902815115495,0.517880286807091,0.160773401364783,3.22118137957447,0.00127663325362719,0.0103568467042671,"DMRTC2",63946,"UP","Less Significant, Upregulated","16",4693694,4695859
